dataid,devicename,sensor,sensorid,value,dbtimestamp
9616187,NDS005,Soil Phosphorus,13,192.0,2024-08-25 00:00:11.630053
9616186,NDS005,Soil Nitrogen,12,63.0,2024-08-25 00:00:11.626086
9616185,NDS005,Soil pH,10,7.1,2024-08-25 00:00:11.613720
9616184,NDS005,Soil EC,11,488.0,2024-08-25 00:00:11.609918
9616183,NDS005,Soil Temperature,8,28.2,2024-08-25 00:00:11.597443
9616182,NDS005,Soil Moisture,9,44.2,2024-08-25 00:00:11.593515
9616173,NDS016,Soil Potassium,14,57.0,2024-08-25 00:00:06.745485
9616172,NDS016,Soil Phosphorus,13,64.0,2024-08-25 00:00:06.733316
9616171,NDS016,Soil Nitrogen,12,8.0,2024-08-25 00:00:06.729598
9616170,NDS016,Soil pH,10,6.1,2024-08-25 00:00:06.717321
9616169,NDS016,Soil EC,11,223.0,2024-08-25 00:00:06.713376
9616168,NDS016,Soil Temperature,8,27.5,2024-08-25 00:00:06.700973
9616167,NDS016,Soil Moisture,9,67.1,2024-08-25 00:00:06.697362
9332057,NDS006,Soil Potassium,14,22.0,2024-08-24 00:00:26.383516
9332056,NDS006,Soil Phosphorus,13,30.0,2024-08-24 00:00:26.374999
9332055,NDS006,Soil Nitrogen,12,0.0,2024-08-24 00:00:26.370728
9332054,NDS006,Soil pH,10,6.2,2024-08-24 00:00:26.366750
9332053,NDS006,Soil EC,11,151.0,2024-08-24 00:00:26.358800
9332052,NDS006,Soil Temperature,8,29.1,2024-08-24 00:00:26.355057
9332051,NDS006,Soil Moisture,9,25.5,2024-08-24 00:00:26.350819
9332035,NDS012,Soil Potassium,14,105.0,2024-08-24 00:00:19.903624
9332034,NDS012,Soil Phosphorus,13,113.0,2024-08-24 00:00:19.900239
9332033,NDS012,Soil Nitrogen,12,28.0,2024-08-24 00:00:19.896757
9332032,NDS012,Soil pH,10,6.0,2024-08-24 00:00:19.887279
9332031,NDS012,Soil EC,11,323.0,2024-08-24 00:00:19.883562
9332030,NDS012,Soil Temperature,8,28.3,2024-08-24 00:00:19.879727
9332029,NDS012,Soil Moisture,9,46.9,2024-08-24 00:00:19.873828
9332027,NDS012,Humidity,3,99.24315,2024-08-24 00:00:19.165672
9332026,NDS012,Air Temperature,2,27.098879,2024-08-24 00:00:19.157714
9332025,NDS012,CO2,1,705.0,2024-08-24 00:00:19.153809
9332024,NDS005,Soil Potassium,14,165.0,2024-08-24 00:00:18.799910
9332023,NDS005,Soil Phosphorus,13,172.0,2024-08-24 00:00:18.787387
9332022,NDS005,Soil Nitrogen,12,54.0,2024-08-24 00:00:18.783565
9332021,NDS005,Soil pH,10,7.1,2024-08-24 00:00:18.779701
9332020,NDS005,Soil EC,11,446.0,2024-08-24 00:00:18.771777
9332019,NDS005,Soil Temperature,8,29.0,2024-08-24 00:00:18.767637
9332018,NDS005,Soil Moisture,9,42.3,2024-08-24 00:00:18.763683
9332010,NDS015,Soil Potassium,14,27.0,2024-08-24 00:00:17.756779
9332009,NDS015,Soil Phosphorus,13,34.0,2024-08-24 00:00:17.748704
9332008,NDS015,Soil Nitrogen,12,0.0,2024-08-24 00:00:17.744687
9332007,NDS015,Soil pH,10,5.3,2024-08-24 00:00:17.740765
9332006,NDS015,Soil EC,11,161.0,2024-08-24 00:00:17.732873
9332005,NDS015,Soil Temperature,8,28.4,2024-08-24 00:00:17.729126
9332004,NDS015,Soil Moisture,9,21.5,2024-08-24 00:00:17.724788
9331993,NDS011,Soil Potassium,14,428.0,2024-08-24 00:00:06.818438
9331992,NDS011,Soil Phosphorus,13,432.0,2024-08-24 00:00:06.814032
9331991,NDS011,Soil Nitrogen,12,167.0,2024-08-24 00:00:06.806385
9331990,NDS011,Soil pH,10,5.4,2024-08-24 00:00:06.802393
9331989,NDS011,Soil EC,11,986.0,2024-08-24 00:00:06.793797
9331988,NDS011,Soil Temperature,8,27.7,2024-08-24 00:00:06.789229
9331987,NDS011,Soil Moisture,9,45.6,2024-08-24 00:00:06.784936
9331986,NDS011,Humidity,3,92.756546,2024-08-24 00:00:06.160811
9331985,NDS011,Air Temperature,2,26.679636,2024-08-24 00:00:06.155229
9331984,NDS011,CO2,1,453.0,2024-08-24 00:00:06.151490
9331983,NDS004,Soil Potassium,14,7.0,2024-08-24 00:00:04.286333
9331982,NDS004,Soil Phosphorus,13,15.0,2024-08-24 00:00:04.282858
9331981,NDS004,Soil Nitrogen,12,0.0,2024-08-24 00:00:04.279292
9331980,NDS004,Soil pH,10,5.7,2024-08-24 00:00:04.275807
9331979,NDS004,Soil EC,11,120.0,2024-08-24 00:00:04.270193
9331978,NDS004,Soil Temperature,8,27.6,2024-08-24 00:00:04.266383
9331976,NDS016,Soil Potassium,14,57.0,2024-08-24 00:00:04.263176
9331975,NDS004,Soil Moisture,9,20.7,2024-08-24 00:00:04.261203
9331973,NDS016,Soil Phosphorus,13,65.0,2024-08-24 00:00:04.256022
9331971,NDS016,Soil Nitrogen,12,8.0,2024-08-24 00:00:04.252129
9331969,NDS016,Soil pH,10,5.7,2024-08-24 00:00:04.247493
9331968,NDS016,Soil EC,11,224.0,2024-08-24 00:00:04.244159
9331966,NDS016,Soil Temperature,8,28.2,2024-08-24 00:00:04.237532
9331964,NDS016,Soil Moisture,9,62.5,2024-08-24 00:00:04.233477
9331960,NDS002,Soil Potassium,14,65535.0,2024-08-24 00:00:01.078394
9331959,NDS002,Soil Phosphorus,13,65535.0,2024-08-24 00:00:01.073927
9331958,NDS002,Soil Nitrogen,12,65535.0,2024-08-24 00:00:01.067092
9331957,NDS002,Soil pH,10,6553.5,2024-08-24 00:00:01.062556
9331956,NDS002,Soil EC,11,65535.0,2024-08-24 00:00:01.058391
9331955,NDS002,Soil Temperature,8,6553.5,2024-08-24 00:00:01.051597
9331954,NDS002,Soil Moisture,9,6553.5,2024-08-24 00:00:01.034544
9048038,NDS011,Soil Potassium,14,430.0,2024-08-23 00:00:29.972542
9048037,NDS011,Soil Phosphorus,13,434.0,2024-08-23 00:00:29.968682
9048036,NDS011,Soil Nitrogen,12,168.0,2024-08-23 00:00:29.964256
9048035,NDS011,Soil pH,10,5.2,2024-08-23 00:00:29.954809
9048034,NDS011,Soil EC,11,990.0,2024-08-23 00:00:29.950699
9048033,NDS011,Soil Temperature,8,28.5,2024-08-23 00:00:29.941195
9048032,NDS011,Soil Moisture,9,44.9,2024-08-23 00:00:29.937172
9048030,NDS011,Humidity,3,93.79721,2024-08-23 00:00:29.112675
9048029,NDS011,Air Temperature,2,28.054855,2024-08-23 00:00:29.103126
9048028,NDS011,CO2,1,511.0,2024-08-23 00:00:29.098825
9048016,NDS012,Soil Potassium,14,109.0,2024-08-23 00:00:23.419281
9048015,NDS012,Soil Phosphorus,13,116.0,2024-08-23 00:00:23.415386
9048014,NDS012,Soil Nitrogen,12,30.0,2024-08-23 00:00:23.405890
9048013,NDS012,Soil pH,10,6.1,2024-08-23 00:00:23.401202
9048012,NDS012,Soil EC,11,331.0,2024-08-23 00:00:23.396759
9048011,NDS012,Soil Temperature,8,29.1,2024-08-23 00:00:23.387812
9048010,NDS012,Soil Moisture,9,48.9,2024-08-23 00:00:23.383874
9048008,NDS012,Humidity,3,98.81285,2024-08-23 00:00:22.762668
9048007,NDS012,Air Temperature,2,28.223087,2024-08-23 00:00:22.752947
9048006,NDS012,CO2,1,850.0,2024-08-23 00:00:22.749029
9048003,NDS016,Soil Potassium,14,54.0,2024-08-23 00:00:16.338977
9048002,NDS016,Soil Phosphorus,13,62.0,2024-08-23 00:00:16.334630
9048001,NDS016,Soil Nitrogen,12,7.0,2024-08-23 00:00:16.325224
9048000,NDS016,Soil pH,10,6.0,2024-08-23 00:00:16.321073
9047999,NDS016,Soil EC,11,218.0,2024-08-23 00:00:16.311550
9047998,NDS016,Soil Temperature,8,29.1,2024-08-23 00:00:16.307724
9047997,NDS016,Soil Moisture,9,65.7,2024-08-23 00:00:16.303366
9047995,NDS004,Soil Potassium,14,7.0,2024-08-23 00:00:14.909388
9047994,NDS004,Soil Phosphorus,13,15.0,2024-08-23 00:00:14.904997
9047993,NDS004,Soil Nitrogen,12,0.0,2024-08-23 00:00:14.896112
9047992,NDS004,Soil pH,10,6.2,2024-08-23 00:00:14.891883
9047991,NDS004,Soil EC,11,120.0,2024-08-23 00:00:14.887468
9047990,NDS004,Soil Temperature,8,28.7,2024-08-23 00:00:14.878383
9047989,NDS004,Soil Moisture,9,20.6,2024-08-23 00:00:14.874158
9047988,NDS006,Soil Potassium,14,21.0,2024-08-23 00:00:14.696754
9047987,NDS006,Soil Phosphorus,13,29.0,2024-08-23 00:00:14.692628
9047986,NDS006,Soil Nitrogen,12,0.0,2024-08-23 00:00:14.683044
9047985,NDS006,Soil pH,10,6.6,2024-08-23 00:00:14.679116
9047984,NDS006,Soil EC,11,150.0,2024-08-23 00:00:14.674182
9047983,NDS006,Soil Temperature,8,29.9,2024-08-23 00:00:14.665201
9047982,NDS006,Soil Moisture,9,25.4,2024-08-23 00:00:14.660492
9047981,NDS005,Soil Potassium,14,134.0,2024-08-23 00:00:12.958771
9047980,NDS005,Soil Phosphorus,13,141.0,2024-08-23 00:00:12.953993
9047979,NDS005,Soil Nitrogen,12,41.0,2024-08-23 00:00:12.945178
9047978,NDS005,Soil pH,10,7.2,2024-08-23 00:00:12.941262
9047977,NDS005,Soil EC,11,383.0,2024-08-23 00:00:12.931386
9047976,NDS005,Soil Temperature,8,30.0,2024-08-23 00:00:12.927660
9047975,NDS005,Soil Moisture,9,42.0,2024-08-23 00:00:12.923697
9047973,NDS002,Soil Potassium,14,65535.0,2024-08-23 00:00:10.698621
9047972,NDS002,Soil Phosphorus,13,65535.0,2024-08-23 00:00:10.694040
9047971,NDS002,Soil Nitrogen,12,65535.0,2024-08-23 00:00:10.684724
9047970,NDS002,Soil pH,10,6553.5,2024-08-23 00:00:10.680564
9047969,NDS002,Soil EC,11,65535.0,2024-08-23 00:00:10.671045
9047968,NDS002,Soil Temperature,8,6553.5,2024-08-23 00:00:10.667204
9047967,NDS002,Soil Moisture,9,6553.5,2024-08-23 00:00:10.662902
9047966,NDS015,Soil Potassium,14,28.0,2024-08-23 00:00:09.781808
9047965,NDS015,Soil Phosphorus,13,36.0,2024-08-23 00:00:09.778671
9047964,NDS015,Soil Nitrogen,12,0.0,2024-08-23 00:00:09.775915
9047963,NDS015,Soil pH,10,5.3,2024-08-23 00:00:09.769117
9047962,NDS015,Soil EC,11,164.0,2024-08-23 00:00:09.766357
9047961,NDS015,Soil Temperature,8,29.3,2024-08-23 00:00:09.762328
9047960,NDS015,Soil Moisture,9,21.0,2024-08-23 00:00:09.752272
8760246,NDS004,Soil Potassium,14,112.0,2024-08-22 00:00:24.634688
8760245,NDS004,Soil Phosphorus,13,119.0,2024-08-22 00:00:24.629878
8760244,NDS004,Soil Nitrogen,12,31.0,2024-08-22 00:00:24.621749
8760243,NDS004,Soil pH,10,5.7,2024-08-22 00:00:24.617366
8760242,NDS004,Soil EC,11,337.0,2024-08-22 00:00:24.608279
8760241,NDS004,Soil Temperature,8,28.0,2024-08-22 00:00:24.604079
8760240,NDS004,Soil Moisture,9,46.4,2024-08-22 00:00:24.599748
8760238,NDS011,Soil Potassium,14,417.0,2024-08-22 00:00:24.424568
8760237,NDS011,Soil Phosphorus,13,422.0,2024-08-22 00:00:24.419809
8760236,NDS011,Soil Nitrogen,12,162.0,2024-08-22 00:00:24.411722
8760235,NDS011,Soil pH,10,5.1,2024-08-22 00:00:24.407429
8760234,NDS011,Soil EC,11,965.0,2024-08-22 00:00:24.402651
8760233,NDS011,Soil Temperature,8,27.6,2024-08-22 00:00:24.394691
8760232,NDS011,Soil Moisture,9,45.7,2024-08-22 00:00:24.390288
8760231,NDS011,Humidity,3,94.32975,2024-08-22 00:00:23.671119
8760230,NDS011,Air Temperature,2,27.085527,2024-08-22 00:00:23.666399
8760229,NDS011,CO2,1,548.0,2024-08-22 00:00:23.658020
8760228,NDS002,Soil Potassium,14,65535.0,2024-08-22 00:00:21.654494
8760227,NDS002,Soil Phosphorus,13,65535.0,2024-08-22 00:00:21.649718
8760226,NDS002,Soil Nitrogen,12,65535.0,2024-08-22 00:00:21.641487
8760225,NDS002,Soil pH,10,6553.5,2024-08-22 00:00:21.637112
8760224,NDS002,Soil EC,11,65535.0,2024-08-22 00:00:21.628619
8760223,NDS002,Soil Temperature,8,6553.5,2024-08-22 00:00:21.624401
8760222,NDS002,Soil Moisture,9,6553.5,2024-08-22 00:00:21.620104
8760193,NDS006,Soil Potassium,14,31.0,2024-08-22 00:00:13.191479
8760192,NDS006,Soil Phosphorus,13,39.0,2024-08-22 00:00:13.183452
8760191,NDS006,Soil Nitrogen,12,0.0,2024-08-22 00:00:13.179041
8760190,NDS006,Soil pH,10,7.4,2024-08-22 00:00:13.170017
8760189,NDS006,Soil EC,11,171.0,2024-08-22 00:00:13.165259
8760188,NDS006,Soil Temperature,8,28.3,2024-08-22 00:00:13.159666
8760187,NDS006,Soil Moisture,9,31.6,2024-08-22 00:00:13.151465
8760185,NDS016,Soil Potassium,14,87.0,2024-08-22 00:00:12.459658
8760184,NDS016,Soil Phosphorus,13,94.0,2024-08-22 00:00:12.451125
8760183,NDS016,Soil Nitrogen,12,21.0,2024-08-22 00:00:12.446416
8760182,NDS016,Soil pH,10,6.1,2024-08-22 00:00:12.434554
8760181,NDS016,Soil EC,11,285.0,2024-08-22 00:00:12.430353
8760180,NDS016,Soil Temperature,8,27.7,2024-08-22 00:00:12.425622
8760178,NDS016,Soil Moisture,9,66.4,2024-08-22 00:00:12.416444
8760175,NDS012,Soil Potassium,14,105.0,2024-08-22 00:00:08.559630
8760174,NDS012,Soil Phosphorus,13,112.0,2024-08-22 00:00:08.552961
8760173,NDS012,Soil Nitrogen,12,28.0,2024-08-22 00:00:08.549343
8760172,NDS012,Soil pH,10,6.1,2024-08-22 00:00:08.545241
8760171,NDS012,Soil EC,11,322.0,2024-08-22 00:00:08.541142
8760170,NDS012,Soil Temperature,8,28.1,2024-08-22 00:00:08.534700
8760169,NDS012,Soil Moisture,9,49.6,2024-08-22 00:00:08.530833
8760167,NDS005,Soil Potassium,14,112.0,2024-08-22 00:00:08.143573
8760166,NDS005,Soil Phosphorus,13,119.0,2024-08-22 00:00:08.138833
8760165,NDS005,Soil Nitrogen,12,31.0,2024-08-22 00:00:08.130932
8760164,NDS005,Soil pH,10,6.5,2024-08-22 00:00:08.126606
8760163,NDS005,Soil EC,11,337.0,2024-08-22 00:00:08.118167
8760162,NDS005,Soil Temperature,8,28.0,2024-08-22 00:00:08.113908
8760161,NDS005,Soil Moisture,9,63.1,2024-08-22 00:00:08.109585
8760157,NDS012,Humidity,3,99.59258,2024-08-22 00:00:07.823006
8760156,NDS012,Air Temperature,2,27.301823,2024-08-22 00:00:07.818807
8760155,NDS012,CO2,1,949.0,2024-08-22 00:00:07.812823
8760151,NDS015,Soil Potassium,14,28.0,2024-08-22 00:00:01.584608
8760150,NDS015,Soil Phosphorus,13,36.0,2024-08-22 00:00:01.579801
8760149,NDS015,Soil Nitrogen,12,0.0,2024-08-22 00:00:01.571848
8760148,NDS015,Soil pH,10,5.3,2024-08-22 00:00:01.567190
8760147,NDS015,Soil EC,11,164.0,2024-08-22 00:00:01.558398
8760146,NDS015,Soil Temperature,8,28.5,2024-08-22 00:00:01.554111
8760145,NDS015,Soil Moisture,9,22.3,2024-08-22 00:00:01.549816
8443766,NDS002,Soil Potassium,14,65535.0,2024-08-21 00:00:27.867309
8443765,NDS002,Soil Phosphorus,13,65535.0,2024-08-21 00:00:27.863008
8443764,NDS002,Soil Nitrogen,12,65535.0,2024-08-21 00:00:27.851398
8443763,NDS002,Soil pH,10,6553.5,2024-08-21 00:00:27.847030
8443762,NDS002,Soil EC,11,65535.0,2024-08-21 00:00:27.835746
8443761,NDS002,Soil Temperature,8,6553.5,2024-08-21 00:00:27.831477
8443760,NDS002,Soil Moisture,9,6553.5,2024-08-21 00:00:27.819797
8443758,NDS006,Soil Potassium,14,29.0,2024-08-21 00:00:26.841715
8443757,NDS006,Soil Phosphorus,13,37.0,2024-08-21 00:00:26.830079
8443756,NDS006,Soil Nitrogen,12,0.0,2024-08-21 00:00:26.825656
8443755,NDS006,Soil pH,10,7.1,2024-08-21 00:00:26.813946
8443754,NDS006,Soil EC,11,166.0,2024-08-21 00:00:26.809905
8443753,NDS006,Soil Temperature,8,27.8,2024-08-21 00:00:26.798093
8443752,NDS006,Soil Moisture,9,28.6,2024-08-21 00:00:26.793066
8443751,NDS012,Soil Potassium,14,102.0,2024-08-21 00:00:25.806845
8443750,NDS012,Soil Phosphorus,13,109.0,2024-08-21 00:00:25.795325
8443749,NDS012,Soil Nitrogen,12,27.0,2024-08-21 00:00:25.789984
8443748,NDS012,Soil pH,10,6.1,2024-08-21 00:00:25.778145
8443747,NDS012,Soil EC,11,316.0,2024-08-21 00:00:25.773621
8443746,NDS012,Soil Temperature,8,27.7,2024-08-21 00:00:25.762382
8443745,NDS012,Soil Moisture,9,50.8,2024-08-21 00:00:25.758031
8443744,NDS012,Humidity,3,99.87335,2024-08-21 00:00:25.045770
8443743,NDS012,Air Temperature,2,26.829176,2024-08-21 00:00:25.033834
8443742,NDS012,CO2,1,860.0,2024-08-21 00:00:25.029834
8443732,NDS011,Soil Potassium,14,421.0,2024-08-21 00:00:19.962962
8443731,NDS015,Soil Potassium,14,28.0,2024-08-21 00:00:19.959884
8443730,NDS011,Soil Phosphorus,13,426.0,2024-08-21 00:00:19.959243
8443729,NDS015,Soil Phosphorus,13,35.0,2024-08-21 00:00:19.956431
8443728,NDS011,Soil Nitrogen,12,164.0,2024-08-21 00:00:19.954229
8443727,NDS015,Soil Nitrogen,12,0.0,2024-08-21 00:00:19.946738
8443726,NDS011,Soil pH,10,5.3,2024-08-21 00:00:19.943351
8443725,NDS015,Soil pH,10,5.5,2024-08-21 00:00:19.941947
8443724,NDS011,Soil EC,11,972.0,2024-08-21 00:00:19.938385
8443723,NDS015,Soil EC,11,163.0,2024-08-21 00:00:19.930501
8443722,NDS011,Soil Temperature,8,27.2,2024-08-21 00:00:19.926905
8443721,NDS015,Soil Temperature,8,27.9,2024-08-21 00:00:19.926099
8443720,NDS011,Soil Moisture,9,48.4,2024-08-21 00:00:19.915071
8443719,NDS015,Soil Moisture,9,22.4,2024-08-21 00:00:19.913843
8443718,NDS011,Humidity,3,95.2575,2024-08-21 00:00:19.104369
8443717,NDS011,Air Temperature,2,26.468681,2024-08-21 00:00:19.098567
8443716,NDS011,CO2,1,510.0,2024-08-21 00:00:19.084092
8443712,NDS005,Soil Potassium,14,122.0,2024-08-21 00:00:13.116659
8443711,NDS005,Soil Phosphorus,13,129.0,2024-08-21 00:00:13.105039
8443710,NDS005,Soil Nitrogen,12,36.0,2024-08-21 00:00:13.100709
8443709,NDS005,Soil pH,10,6.6,2024-08-21 00:00:13.088963
8443708,NDS005,Soil EC,11,358.0,2024-08-21 00:00:13.084924
8443707,NDS005,Soil Temperature,8,27.5,2024-08-21 00:00:13.073167
8443706,NDS005,Soil Moisture,9,67.7,2024-08-21 00:00:13.068613
8443705,NDS004,Soil Potassium,14,109.0,2024-08-21 00:00:12.897496
8443704,NDS004,Soil Phosphorus,13,116.0,2024-08-21 00:00:12.886254
8443703,NDS004,Soil Nitrogen,12,30.0,2024-08-21 00:00:12.881869
8443702,NDS004,Soil pH,10,5.6,2024-08-21 00:00:12.869915
8443701,NDS004,Soil EC,11,331.0,2024-08-21 00:00:12.864381
8443700,NDS004,Soil Temperature,8,27.5,2024-08-21 00:00:12.852830
8443699,NDS004,Soil Moisture,9,47.2,2024-08-21 00:00:12.848519
8443675,NDS016,Soil Potassium,14,84.0,2024-08-21 00:00:04.003429
8443674,NDS016,Soil Phosphorus,13,92.0,2024-08-21 00:00:03.991544
8443673,NDS016,Soil Nitrogen,12,20.0,2024-08-21 00:00:03.986752
8443672,NDS016,Soil pH,10,5.8,2024-08-21 00:00:03.974840
8443671,NDS016,Soil EC,11,280.0,2024-08-21 00:00:03.969925
8443670,NDS016,Soil Temperature,8,27.2,2024-08-21 00:00:03.958258
8443669,NDS016,Soil Moisture,9,64.7,2024-08-21 00:00:03.951177
8127180,NDS012,Soil Potassium,14,107.0,2024-08-20 00:00:25.727208
8127179,NDS012,Soil Phosphorus,13,114.0,2024-08-20 00:00:25.722907
8127178,NDS012,Soil Nitrogen,12,29.0,2024-08-20 00:00:25.712285
8127177,NDS012,Soil pH,10,6.2,2024-08-20 00:00:25.708355
8127176,NDS012,Soil EC,11,327.0,2024-08-20 00:00:25.703583
8127175,NDS012,Soil Temperature,8,29.2,2024-08-20 00:00:25.693344
8127174,NDS012,Soil Moisture,9,50.7,2024-08-20 00:00:25.689026
8127173,NDS012,Humidity,3,99.83215,2024-08-20 00:00:25.060673
8127172,NDS012,Air Temperature,2,28.16434,2024-08-20 00:00:25.049938
8127171,NDS012,CO2,1,1013.0,2024-08-20 00:00:25.045634
8127166,NDS002,Soil Potassium,14,65535.0,2024-08-20 00:00:18.038379
8127165,NDS002,Soil Phosphorus,13,65535.0,2024-08-20 00:00:18.034509
8127164,NDS002,Soil Nitrogen,12,65535.0,2024-08-20 00:00:18.029375
8127163,NDS002,Soil pH,10,6553.5,2024-08-20 00:00:18.019318
8127162,NDS002,Soil EC,11,65535.0,2024-08-20 00:00:18.014627
8127161,NDS002,Soil Temperature,8,6553.5,2024-08-20 00:00:18.004132
8127160,NDS002,Soil Moisture,9,6553.5,2024-08-20 00:00:17.999815
8127150,NDS011,Soil Potassium,14,460.0,2024-08-20 00:00:13.326640
8127149,NDS011,Soil Phosphorus,13,465.0,2024-08-20 00:00:13.322286
8127148,NDS011,Soil Nitrogen,12,181.0,2024-08-20 00:00:13.312068
8127147,NDS011,Soil pH,10,5.2,2024-08-20 00:00:13.307740
8127146,NDS011,Soil EC,11,1053.0,2024-08-20 00:00:13.303098
8127145,NDS011,Soil Temperature,8,28.5,2024-08-20 00:00:13.292958
8127144,NDS011,Soil Moisture,9,55.5,2024-08-20 00:00:13.289040
8127139,NDS011,Humidity,3,94.889755,2024-08-20 00:00:12.563682
8127138,NDS011,Air Temperature,2,27.942703,2024-08-20 00:00:12.550544
8127137,NDS011,CO2,1,508.0,2024-08-20 00:00:12.546199
8127136,NDS004,Soil Potassium,14,114.0,2024-08-20 00:00:12.398721
8127135,NDS004,Soil Phosphorus,13,121.0,2024-08-20 00:00:12.394577
8127134,NDS004,Soil Nitrogen,12,32.0,2024-08-20 00:00:12.389539
8127133,NDS004,Soil pH,10,5.7,2024-08-20 00:00:12.379289
8127132,NDS004,Soil EC,11,341.0,2024-08-20 00:00:12.373979
8127131,NDS004,Soil Temperature,8,29.2,2024-08-20 00:00:12.363926
8127130,NDS004,Soil Moisture,9,46.0,2024-08-20 00:00:12.359616
8127129,NDS006,Soil Potassium,14,27.0,2024-08-20 00:00:11.803458
8127128,NDS006,Soil Phosphorus,13,35.0,2024-08-20 00:00:11.799491
8127127,NDS006,Soil Nitrogen,12,0.0,2024-08-20 00:00:11.788956
8127126,NDS006,Soil pH,10,7.0,2024-08-20 00:00:11.784906
8127125,NDS006,Soil EC,11,162.0,2024-08-20 00:00:11.780427
8127124,NDS006,Soil Temperature,8,29.5,2024-08-20 00:00:11.770786
8127123,NDS006,Soil Moisture,9,27.0,2024-08-20 00:00:11.766842
8127122,NDS016,Soil Potassium,14,88.0,2024-08-20 00:00:10.555009
8127121,NDS016,Soil Phosphorus,13,95.0,2024-08-20 00:00:10.547507
8127120,NDS016,Soil Nitrogen,12,21.0,2024-08-20 00:00:10.544336
8127119,NDS016,Soil pH,10,5.7,2024-08-20 00:00:10.541148
8127118,NDS016,Soil EC,11,287.0,2024-08-20 00:00:10.537834
8127117,NDS016,Soil Temperature,8,28.7,2024-08-20 00:00:10.530313
8127116,NDS016,Soil Moisture,9,66.6,2024-08-20 00:00:10.527057
8127096,NDS005,Soil Potassium,14,127.0,2024-08-20 00:00:08.221523
8127095,NDS005,Soil Phosphorus,13,134.0,2024-08-20 00:00:08.211876
8127094,NDS005,Soil Nitrogen,12,38.0,2024-08-20 00:00:08.207557
8127093,NDS005,Soil pH,10,6.7,2024-08-20 00:00:08.196970
8127092,NDS005,Soil EC,11,367.0,2024-08-20 00:00:08.192526
8127091,NDS005,Soil Temperature,8,29.1,2024-08-20 00:00:08.182396
8127090,NDS005,Soil Moisture,9,69.4,2024-08-20 00:00:08.178081
8127083,NDS015,Soil Potassium,14,29.0,2024-08-20 00:00:01.337877
8127082,NDS015,Soil Phosphorus,13,36.0,2024-08-20 00:00:01.329472
8127081,NDS015,Soil Nitrogen,12,0.0,2024-08-20 00:00:01.326225
8127080,NDS015,Soil pH,10,5.4,2024-08-20 00:00:01.322433
8127079,NDS015,Soil EC,11,165.0,2024-08-20 00:00:01.313762
8127078,NDS015,Soil Temperature,8,29.6,2024-08-20 00:00:01.309000
8127077,NDS015,Soil Moisture,9,23.2,2024-08-20 00:00:01.305282
7817587,NDS004,Soil Potassium,14,110.0,2024-08-19 00:00:28.802916
7817586,NDS004,Soil Phosphorus,13,117.0,2024-08-19 00:00:28.681775
7817584,NDS004,Soil Nitrogen,12,31.0,2024-08-19 00:00:28.521713
7817583,NDS005,Soil Potassium,14,126.0,2024-08-19 00:00:28.366105
7817582,NDS004,Soil pH,10,5.6,2024-08-19 00:00:28.313806
7817581,NDS005,Soil Phosphorus,13,133.0,2024-08-19 00:00:28.156302
7817580,NDS004,Soil EC,11,333.0,2024-08-19 00:00:28.102071
7817579,NDS005,Soil Nitrogen,12,37.0,2024-08-19 00:00:27.941888
7817578,NDS004,Soil Temperature,8,28.8,2024-08-19 00:00:27.888597
7817577,NDS005,Soil pH,10,6.8,2024-08-19 00:00:27.678709
7817576,NDS004,Soil Moisture,9,46.9,2024-08-19 00:00:27.625403
7817575,NDS005,Soil EC,11,366.0,2024-08-19 00:00:27.513073
7817574,NDS005,Soil Temperature,8,28.7,2024-08-19 00:00:27.355809
7817572,NDS005,Soil Moisture,9,61.0,2024-08-19 00:00:27.192094
7817570,NDS006,Soil Potassium,14,25.0,2024-08-19 00:00:22.695866
7817569,NDS006,Soil Phosphorus,13,32.0,2024-08-19 00:00:22.691739
7817568,NDS006,Soil Nitrogen,12,0.0,2024-08-19 00:00:22.687466
7817567,NDS016,Soil Potassium,14,84.0,2024-08-19 00:00:22.686742
7817565,NDS006,Soil pH,10,6.7,2024-08-19 00:00:22.628930
7817566,NDS016,Soil Phosphorus,13,92.0,2024-08-19 00:00:22.628472
7817563,NDS002,Soil Potassium,14,65535.0,2024-08-19 00:00:22.564213
7817562,NDS006,Soil EC,11,157.0,2024-08-19 00:00:22.507247
7817561,NDS016,Soil Nitrogen,12,20.0,2024-08-19 00:00:22.506383
7817560,NDS002,Soil Phosphorus,13,65535.0,2024-08-19 00:00:22.502099
7817559,NDS006,Soil Temperature,8,29.2,2024-08-19 00:00:22.501025
7817558,NDS016,Soil pH,10,5.8,2024-08-19 00:00:22.500681
7817557,NDS002,Soil Nitrogen,12,65535.0,2024-08-19 00:00:22.497282
7817556,NDS016,Soil EC,11,280.0,2024-08-19 00:00:22.496312
